Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""travel time""], ""9"": [""travel time""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""monday""], ""7"": [""monday""]}"
2	2	2	7	2	1	Human	6, 7, 9	"{""6"": [""trains""], ""7"": [""train"", ""trains""], ""9"": [""train""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""museum""], ""1"": [""museums""], ""3"": [""museums""]}"
3	1	1	8	3	1	Agent	7, 8, 9	"{""7"": [""time""], ""8"": [""time""], ""9"": [""time""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""address""], ""5"": [""address""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""cambridge""], ""8"": [""cambridge""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""centre""], ""3"": [""centre""]}"
2	2	1	6	4	1	Agent	3, 6	"{""3"": [""information""], ""6"": [""info"", ""information""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
