Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""arrival time""], ""4"": [""arrival time""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""4 nights""], ""11"": [""four nights""]}"
3	1	1	5	3	1	Agent	3, 4	"{""3"": [""arrival""], ""4"": [""arrival""]}"
3	3	2	7	4	2	Human	4, 6, 7	"{""4"": [""travel time""], ""6"": [""travel time""], ""7"": [""travel time""]}"
2	2	1	11	8	1	Human	4, 11	"{""4"": [""monday""], ""11"": [""monday""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""star rating""], ""8"": [""star rating""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""3 people""], ""11"": [""three people""]}"
4	4	1	1	5	1	Human	0, 1, 3, 4	"{""0"": [""train""], ""1"": [""trains""], ""3"": [""trains""], ""4"": [""train""]}"
3	3	1	9	14	1	Human	0, 9, 13	"{""0"": [""cambridge""], ""9"": [""cambridge""], ""13"": [""cambridge""]}"
3	3	1	10	13	1	Agent	1, 10, 13	"{""1"": [""day""], ""10"": [""day""], ""13"": [""day""]}"
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""hotel""], ""7"": [""hotels""], ""9"": [""hotel""]}"
