Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	9	4	1	Human	8, 9, 11	"{""8"": [""south part""], ""9"": [""south part""], ""11"": [""south part""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""entrance fee""], ""15"": [""entrance fee""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""multiple sports""], ""9"": [""multiple sports""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""postcode""], ""13"": [""postcode""]}"
2	2	1	10	4	1	Agent	7, 10	"{""7"": [""type""], ""10"": [""type""]}"
4	4	1	10	7	1	Agent	7, 10, 11, 13	"{""7"": [""cinemas""], ""10"": [""cinema""], ""11"": [""cinema""], ""13"": [""cinema""]}"
4	4	1	1	4	1	Human	0, 1, 2, 3	"{""0"": [""train""], ""1"": [""train""], ""2"": [""train""], ""3"": [""trains""]}"
3	3	1	14	4	2	Agent	11, 13, 14	"{""11"": [""cineworld""], ""13"": [""cineworld""], ""14"": [""cineworld""]}"
3	3	1	9	6	1	Human	6, 9, 11	"{""6"": [""town""], ""9"": [""town""], ""11"": [""town""]}"
2	2	1	13	12	1	Human	2, 13	"{""2"": [""cambridge""], ""13"": [""cambridge""]}"
2	2	1	18	18	1	Agent	1, 18	"{""1"": [""day""], ""18"": [""day""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""movie""], ""15"": [""movie""]}"
2	2	1	8	8	1	Agent	1, 8	"{""1"": [""time""], ""8"": [""time""]}"
