Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	5	4	1	Human	4, 5, 7	"{""4"": [""birmingham new street""], ""5"": [""birmingham new street""], ""7"": [""birmingham new street""]}"
2	2	3	11	10	1	Human	2, 11	"{""2"": [""able""], ""11"": [""able""]}"
3	3	2	3	10	1	Human	2, 3, 11	"{""2"": [""reference number""], ""3"": [""reference number""], ""11"": [""reference number""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""bloomsbury restaurant""], ""1"": [""bloomsbury restaurant""]}"
3	3	1	3	2	1	Human	2, 3	"{""2"": [""table""], ""3"": [""table""]}"
5	3	1	3	10	1	Human	3, 6, 9	"{""3"": [""booking""], ""6"": [""booking""], ""9"": [""booking""]}"
5	5	1	5	8	1	Human	4, 5, 9, 10, 11	"{""4"": [""train""], ""5"": [""trains""], ""9"": [""train""], ""10"": [""train""], ""11"": [""train""]}"
4	1	1	2	11	1	Agent	1, 2, 3, 11	"{""1"": [""number""], ""2"": [""number""], ""3"": [""number""], ""11"": [""number""]}"
3	1	1	6	7	1	Human	0, 1, 6	"{""0"": [""restaurant""], ""1"": [""restaurant""], ""6"": [""restaurant""]}"
2	2	1	7	6	1	Human	2, 7	"{""2"": [""saturday""], ""7"": [""saturday""]}"
