Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	3	6	1	Human	2, 7	"{""2"": [""center""], ""7"": [""centre""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""emmanuel college""], ""7"": [""emmanuel college""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""italian restaurant""], ""1"": [""italian restaurants""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""zizzi cambridge""], ""4"": [""zizzi cambridge""]}"
5	1	1	13	10	1	Human	4, 5, 8, 9, 13	"{""4"": [""number""], ""5"": [""number""], ""8"": [""number""], ""9"": [""number""], ""13"": [""number""]}"
4	2	1	3	13	1	Human	0, 1, 3, 12	"{""0"": [""restaurant""], ""1"": [""restaurants""], ""3"": [""restaurants""], ""12"": [""restaurant""]}"
3	1	1	12	7	1	Human	6, 7, 12	"{""6"": [""college""], ""7"": [""college""], ""12"": [""college""]}"
2	2	1	14	12	1	Agent	3, 14	"{""3"": [""information""], ""14"": [""information""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""table""], ""5"": [""table""]}"
