Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	13	2	1	Human	12, 13	"{""12"": [""5 nights""], ""13"": [""5 nights""]}"
2	2	4	11	2	1	Human	10, 11	"{""10"": [""south""], ""11"": [""south""]}"
3	3	2	13	10	2	Human	4, 12, 13	"{""4"": [""6 people""], ""12"": [""6 people""], ""13"": [""6 people""]}"
5	5	1	1	14	1	Human	0, 1, 3, 12, 13	"{""0"": [""monday""], ""1"": [""monday""], ""3"": [""monday""], ""12"": [""monday""], ""13"": [""monday""]}"
3	3	2	12	9	1	Agent	5, 12, 13	"{""5"": [""reference number""], ""12"": [""reference number""], ""13"": [""reference number""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""price range""], ""8"": [""price range""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""star rating""], ""8"": [""star rating""]}"
3	1	1	11	5	1	Agent	7, 8, 11	"{""7"": [""rating""], ""8"": [""rating""], ""11"": [""rating""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""area""], ""8"": [""area""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""cambridge""], ""3"": [""cambridge""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""train""], ""5"": [""train""]}"
