Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	7	2	1	Human	6, 7	"{""6"": [""kings lynn""], ""7"": [""kings lynn""]}"
3	3	1	1	14	1	Human	0, 1, 13	"{""0"": [""centre""], ""1"": [""centre""], ""13"": [""centre""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""reference number""], ""11"": [""reference number""]}"
3	3	2	4	3	1	Agent	3, 4, 5	"{""3"": [""old schools""], ""4"": [""old schools""], ""5"": [""old schools""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""attractions""], ""1"": [""attractions""], ""3"": [""attraction""]}"
3	3	1	12	7	1	Agent	7, 12, 13	"{""7"": [""day""], ""12"": [""day""], ""13"": [""day""]}"
3	3	1	7	3	1	Human	6, 7, 8	"{""6"": [""train""], ""7"": [""trains""], ""8"": [""train""]}"
2	2	1	13	6	1	Human	8, 13	"{""8"": [""cambridge""], ""13"": [""cambridge""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""time""], ""8"": [""time""]}"
