Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	9	2	1	Human	8, 9	"{""8"": [""hotel in the centre""], ""9"": [""hotels in the centre""]}"
4	4	1	1	15	1	Human	0, 1, 2, 8, 9, 14	"{""0"": [""centre""], ""1"": [""centre""], ""2"": [""centre""], ""8"": [""centre""], ""9"": [""centre""], ""14"": [""centre""]}"
4	4	2	17	8	3	Human	10, 14, 16, 17	"{""10"": [""4 stars""], ""14"": [""4 stars""], ""16"": [""4 stars""], ""17"": [""4 stars""]}"
5	5	1	13	12	1	Human	8, 9, 13, 14, 15, 19	"{""8"": [""hotel""], ""9"": [""hotels""], ""13"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotel""], ""19"": [""hotel""]}"
3	3	2	16	7	1	Agent	11, 16, 17	"{""11"": [""price range""], ""16"": [""price range""], ""17"": [""price range""]}"
4	4	1	7	14	1	Human	6, 7, 18, 19	"{""6"": [""address""], ""7"": [""address""], ""18"": [""address""], ""19"": [""address""]}"
5	1	1	11	8	1	Human	10, 11, 14, 16, 17	"{""10"": [""stars""], ""11"": [""star""], ""14"": [""stars""], ""16"": [""stars""], ""17"": [""stars""]}"
4	1	1	11	8	1	Human	10, 11, 16, 17	"{""10"": [""pricing""], ""11"": [""price""], ""16"": [""price""], ""17"": [""price""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""place""], ""11"": [""places""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""type""], ""12"": [""type"", ""type""]}"
