Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	1	1	10	1	Human	0, 1, 2, 3, 9	"{""0"": [""south""], ""1"": [""South""], ""2"": [""south""], ""3"": [""South""], ""9"": [""South""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""hear""], ""4"": [""hear""]}"
4	4	1	1	9	1	Human	0, 1, 8	"{""0"": [""hotel""], ""1"": [""hotel""], ""8"": [""hotel""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""indian restaurants""], ""13"": [""indian restaurant""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""phone number""], ""15"": [""phone number""]}"
3	3	1	3	7	1	Human	2, 3, 8	"{""2"": [""area""], ""3"": [""area""], ""8"": [""area""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""3"": [""cambridge""]}"
3	3	1	11	13	1	Human	4, 11, 16	"{""4"": [""information""], ""11"": [""information""], ""16"": [""information""]}"
3	1	1	12	5	1	Agent	9, 12, 13	"{""9"": [""restaurant""], ""12"": [""restaurants""], ""13"": [""restaurant""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""food""], ""10"": [""food""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""parking""], ""3"": [""parking""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""postcode""], ""15"": [""postcode""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""type""], ""11"": [""type""]}"
