Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""centre""], ""7"": [""centre""], ""9"": [""centre""]}"
4	4	1	15	14	3	Human	2, 12, 14, 15	"{""2"": [""sunday""], ""12"": [""sunday""], ""14"": [""sunday""], ""15"": [""sunday""]}"
3	3	2	12	11	1	Agent	5, 12, 15	"{""5"": [""reference number""], ""12"": [""reference number""], ""15"": [""reference number""]}"
7	7	1	4	13	1	Agent	5, 14	"{""5"": [""booking""], ""14"": [""booking""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""british food""], ""9"": [""british food""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""expensive restaurant""], ""7"": [""expensive restaurants""]}"
5	5	1	1	13	1	Human	0, 1, 2, 3, 12	"{""0"": [""train""], ""1"": [""trains""], ""2"": [""train""], ""3"": [""train""], ""12"": [""train""]}"
4	4	1	12	17	2	Agent	1, 11, 12, 17	"{""1"": [""day""], ""11"": [""day""], ""12"": [""day""], ""17"": [""day""]}"
4	2	1	9	10	1	Human	6, 7, 9, 15	"{""6"": [""restaurant""], ""7"": [""restaurants""], ""9"": [""restaurant""], ""15"": [""restaurant""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""cambridge""], ""3"": [""cambridge""]}"
