Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	22	21	1	Agent	3, 22, 23	"{""3"": [""day""], ""22"": [""day""], ""23"": [""day""]}"
3	3	1	7	9	1	Human	7, 14	"{""7"": [""east""], ""14"": [""east""]}"
5	5	1	1	24	1	Human	0, 1, 4, 5, 23	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""4"": [""cambridge""], ""5"": [""cambridge""], ""23"": [""cambridge""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""bishops stortford""], ""5"": [""bishops stortford""]}"
3	3	1	11	6	1	Human	6, 11	"{""6"": [""town""], ""11"": [""town""]}"
3	1	1	16	13	1	Human	4, 5, 16	"{""4"": [""bishops""], ""5"": [""bishops""], ""16"": [""bishops""]}"
3	3	1	7	6	1	Human	6, 7, 11	"{""6"": [""theatre""], ""7"": [""theatre""], ""11"": [""theatres""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""favorite""], ""15"": [""favourite""]}"
2	2	1	21	2	1	Human	20, 21	"{""20"": [""number""], ""21"": [""number""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""postcode""], ""15"": [""postcode""]}"
