Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	2	1	Human	8, 9	"{""8"": [""acorn guest house""], ""9"": [""acorn guest house""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""3 people""], ""11"": [""3 people""]}"
3	1	1	11	4	1	Human	8, 9, 11	"{""8"": [""acorn""], ""9"": [""acorn""], ""11"": [""acorn""]}"
3	3	1	3	4	2	Human	0, 2, 3	"{""0"": [""cambridge""], ""2"": [""cambridge""], ""3"": [""cambridge""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""kings lynn""], ""3"": [""kings lynn""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""2 nights""], ""11"": [""2 night""]}"
3	3	1	5	8	1	Human	4, 5, 11	"{""4"": [""sunday""], ""5"": [""sunday""], ""11"": [""sunday""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""day""], ""13"": [""day""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""hotel""], ""7"": [""hotel""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""late""], ""1"": [""late""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""train""], ""5"": [""train""]}"
