Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	2	1	Human	8, 9	"{""8"": [""centre of town""], ""9"": [""centre of town""]}"
2	2	2	7	6	1	Human	2, 7	"{""2"": [""6 people""], ""7"": [""6 people""]}"
3	3	2	12	12	2	Agent	1, 7, 12	"{""1"": [""sala thong""], ""7"": [""sala thong""], ""12"": [""sala thong""]}"
3	3	1	5	6	1	Human	2, 5, 7	"{""2"": [""table""], ""5"": [""table""], ""7"": [""table""]}"
2	2	2	6	4	1	Agent	3, 6	"{""3"": [""another restaurant""], ""6"": [""another restaurant""]}"
2	2	1	7	6	1	Human	2, 7	"{""2"": [""tuesday""], ""7"": [""tuesday""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""taxi""], ""13"": [""taxi""]}"
6	4	1	3	15	1	Human	0, 3, 4, 5, 6, 14	"{""0"": [""restaurant""], ""3"": [""restaurant""], ""4"": [""restaurant""], ""5"": [""restaurant""], ""6"": [""restaurant""], ""14"": [""restaurant""]}"
4	4	1	14	12	3	Agent	3, 5, 13, 14	"{""3"": [""time""], ""5"": [""time""], ""13"": [""time""], ""14"": [""time""]}"
2	2	1	12	4	1	Agent	9, 12	"{""9"": [""gardens""], ""12"": [""gardens""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
