Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	1	10	9	2	Agent	10, 11	"{""10"": [""east""], ""11"": [""East""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""free wifi""], ""7"": [""free wifi""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""guesthouse""], ""8"": [""guesthouse""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""contact number""], ""17"": [""contact number""]}"
5	5	1	5	10	1	Human	4, 5, 8, 10, 13	"{""4"": [""hotel""], ""5"": [""hotels""], ""8"": [""hotel""], ""10"": [""hotel""], ""13"": [""hotels""]}"
3	3	1	8	5	1	Agent	5, 8, 9	"{""5"": [""criteria""], ""8"": [""criteria""], ""9"": [""criteria""]}"
3	1	1	16	3	1	Agent	15, 16, 17	"{""15"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
3	3	1	7	6	1	Human	6, 7, 11	"{""6"": [""parking""], ""7"": [""parking""], ""11"": [""parking""]}"
3	3	1	5	7	1	Human	2, 5	"{""2"": [""preference""], ""5"": [""preferences""]}"
2	2	1	14	8	1	Agent	7, 14	"{""7"": [""allenbell""], ""14"": [""allenbell""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""boats""], ""1"": [""boat""]}"
2	2	1	16	14	1	Agent	3, 16	"{""3"": [""camboats""], ""16"": [""camboats""]}"
2	2	1	8	4	1	Agent	5, 8	"{""5"": [""meet""], ""8"": [""meet""]}"
2	2	1	14	8	1	Agent	7, 14	"{""7"": [""room""], ""14"": [""rooms""]}"
2	2	1	7	4	1	Human	4, 7	"{""4"": [""side""], ""7"": [""side""]}"
