Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	9	4	1	Human	6, 9	"{""6"": [""1 star hotels""], ""9"": [""one star hotels""]}"
3	3	2	16	7	1	Agent	13, 16, 19	"{""13"": [""cambridge belfry""], ""16"": [""cambridge belfry""], ""19"": [""cambridge belfry""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""cambridge on saturday""], ""1"": [""cambridge on saturday""]}"
2	2	2	11	6	1	Human	6, 11	"{""6"": [""star hotels""], ""11"": [""star hotels""]}"
3	3	2	7	6	1	Human	6, 7, 11	"{""6"": [""free parking""], ""7"": [""free parking""], ""11"": [""free parking""]}"
3	1	2	7	4	1	Human	6, 7, 9	"{""6"": [""1 star""], ""7"": [""1 star""], ""9"": [""one star""]}"
3	3	1	17	4	2	Human	14, 16, 17	"{""14"": [""postcode""], ""16"": [""postcode""], ""17"": [""postcode""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""4 stars""], ""11"": [""4 star""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free wifi""], ""9"": [""free wifi""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""price range""], ""17"": [""price range""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""earliest""], ""4"": [""earliest""]}"
4	4	1	1	5	1	Human	0, 1, 3, 4	"{""0"": [""train""], ""1"": [""trains""], ""3"": [""train""], ""4"": [""train""]}"
9	6	1	7	14	1	Human	6, 7, 9, 11, 13, 16, 17, 18, 19	"{""6"": [""hotels""], ""7"": [""hotels""], ""9"": [""hotels""], ""11"": [""hotels""], ""13"": [""hotel""], ""16"": [""hotel""], ""17"": [""hotel""], ""18"": [""hotel""], ""19"": [""hotel""]}"
