Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	21	2	1	Human	20, 21	"{""20"": [""reference number for the hotel""], ""21"": [""reference number for the hotel""]}"
2	2	4	8	2	1	Agent	7, 8	"{""7"": [""one in the south""], ""8"": [""one in the south""]}"
4	2	2	20	17	2	Agent	5, 17, 20, 21	"{""5"": [""reference number""], ""17"": [""reference number""], ""20"": [""reference number""], ""21"": [""reference number""]}"
5	5	1	9	16	1	Human	6, 9, 11, 16, 17, 20, 21	"{""6"": [""hotel""], ""9"": [""hotel""], ""11"": [""hotel""], ""16"": [""hotel""], ""17"": [""hotel""], ""20"": [""hotel""], ""21"": [""hotel""]}"
4	4	1	15	9	1	Human	14, 15, 20, 22	"{""14"": [""taxi""], ""15"": [""taxi""], ""20"": [""taxi""], ""22"": [""taxi""]}"
7	7	1	7	20	1	Human	7, 12, 13, 17	"{""7"": [""booking""], ""12"": [""booking""], ""13"": [""booking""], ""17"": [""booking""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""cocum""], ""4"": [""cocum""]}"
5	1	1	23	19	2	Agent	5, 17, 20, 21, 23	"{""5"": [""number""], ""17"": [""number""], ""20"": [""number""], ""21"": [""number""], ""23"": [""number""]}"
3	3	1	1	3	1	Human	0, 1, 2	"{""0"": [""restaurant""], ""1"": [""restaurant""], ""2"": [""restaurant""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""info""], ""1"": [""information""]}"
2	2	1	15	4	1	Human	12, 15	"{""12"": [""time""], ""15"": [""time""]}"
