Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	7	6	1	Human	2, 7	"{""2"": [""centre""], ""7"": [""centre""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""italian restaurant""], ""7"": [""italian restaurants""]}"
3	3	1	1	3	1	Human	0, 1, 2	"{""0"": [""town""], ""1"": [""town""], ""2"": [""town""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
2	2	2	11	6	1	Human	6, 11	"{""6"": [""reference number""], ""11"": [""reference number""]}"
6	2	1	13	12	1	Human	4, 5, 6, 11, 13, 15	"{""4"": [""number""], ""5"": [""number""], ""6"": [""number""], ""11"": [""number""], ""13"": [""number""], ""15"": [""number""]}"
5	5	1	13	10	2	Human	6, 13, 15	"{""6"": [""booking""], ""13"": [""booking""], ""15"": [""booking""]}"
4	4	1	1	13	1	Human	0, 1, 3, 12	"{""0"": [""theatre""], ""1"": [""theaters""], ""3"": [""theatre""], ""12"": [""theater""]}"
3	3	1	11	6	2	Human	6, 10, 11	"{""6"": [""reservation""], ""10"": [""reservation""], ""11"": [""reservations""]}"
3	1	1	12	7	1	Human	6, 7, 12	"{""6"": [""restaurant""], ""7"": [""restaurants""], ""12"": [""restaurant""]}"
