Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	3	2	1	Human	2, 3	"{""2"": [""bed and breakfast""], ""3"": [""bed and breakfast""]}"
2	2	4	1	2	1	Human	0, 1	"{""0"": [""rosa's bed and breakfast""], ""1"": [""rosa's bed and breakfast""]}"
3	3	2	10	11	1	Agent	1, 10, 11	"{""1"": [""phone number""], ""10"": [""phone number""], ""11"": [""phone number""]}"
3	3	1	8	5	1	Agent	5, 8, 9	"{""5"": [""food""], ""8"": [""food""], ""9"": [""food""]}"
3	3	1	3	4	2	Human	0, 2, 3	"{""0"": [""information""], ""2"": [""information""], ""3"": [""information""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""help""], ""12"": [""help""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""internet""], ""3"": [""internet""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""parking""], ""3"": [""parking""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""place""], ""5"": [""places""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
