Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	15	10	1	Human	6, 15	"{""6"": [""reservation for 7""], ""15"": [""reservations for 7""]}"
4	4	2	4	5	1	Agent	3, 4, 5, 7	"{""3"": [""el shaddai""], ""4"": [""el shaddai""], ""5"": [""el shaddai""], ""7"": [""el shaddai""]}"
3	3	1	13	12	1	Human	6, 13, 15	"{""6"": [""reservation""], ""13"": [""reservation""], ""15"": [""reservations""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""reference number""], ""17"": [""reference number""]}"
3	3	1	14	11	1	Agent	9, 14, 19	"{""9"": [""day""], ""14"": [""day""], ""19"": [""day""]}"
3	3	1	3	4	1	Human	2, 3, 5	"{""2"": [""guesthouse""], ""3"": [""guesthouses""], ""5"": [""guesthouse""]}"
3	1	1	16	13	1	Agent	5, 16, 17	"{""5"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""centre""], ""5"": [""centre""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""hotel""], ""1"": [""hotel""]}"
2	2	1	15	6	1	Human	10, 15	"{""10"": [""restaurant""], ""15"": [""restaurant""]}"
2	2	1	15	10	1	Human	6, 15	"{""6"": [""tuesday""], ""15"": [""tuesday""]}"
