Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	11	8	1	Human	4, 11	"{""4"": [""4-star rating""], ""11"": [""4-star rating""]}"
3	3	1	7	9	1	Human	0, 7, 8	"{""0"": [""information""], ""7"": [""info""], ""8"": [""information""]}"
3	3	1	5	7	1	Human	4, 5, 10	"{""4"": [""place""], ""5"": [""place""], ""10"": [""place""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""room""], ""12"": [""room""]}"
3	3	1	5	7	1	Human	0, 5, 6	"{""0"": [""restaurant""], ""5"": [""restaurant""], ""6"": [""restaurant""]}"
3	3	1	20	8	2	Agent	13, 15, 20	"{""13"": [""days""], ""15"": [""day""], ""20"": [""day""]}"
3	1	1	11	8	2	Human	4, 10, 11	"{""4"": [""rating""], ""10"": [""rating""], ""11"": [""rating""]}"
2	2	1	8	4	1	Agent	5, 8	"{""5"": [""area""], ""8"": [""area""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""food""], ""4"": [""food""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""internet""], ""9"": [""internet""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""parking""], ""9"": [""parking""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""table""], ""3"": [""table""]}"
