Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	11	2	1	Human	10, 11	"{""10"": [""table""], ""11"": [""table""]}"
2	2	3	10	2	1	Agent	9, 10	"{""9"": [""part of town""], ""10"": [""part of town""]}"
3	3	1	7	6	1	Human	6, 7, 9, 10, 11	"{""6"": [""town""], ""7"": [""town""], ""9"": [""town""], ""10"": [""town""], ""11"": [""town""]}"
3	3	2	5	8	1	Human	4, 5, 11	"{""4"": [""reference number""], ""5"": [""reference number""], ""11"": [""reference number""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""price range""], ""8"": [""price range""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""2 nights""], ""5"": [""2 nights""]}"
3	1	1	8	6	2	Agent	7, 8	"{""7"": [""price""], ""8"": [""price""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""hotel""], ""3"": [""hotel""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""parking""], ""2"": [""parking""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""restaurant""], ""7"": [""restaurants""]}"
