Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	7	6	1	Human	6, 7, 11	"{""6"": [""centre""], ""7"": [""centre""], ""11"": [""center""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
4	4	2	8	4	1	Agent	7, 8, 9, 10	"{""7"": [""price range""], ""8"": [""price range""], ""9"": [""price range""], ""10"": [""price range""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""free wifi""], ""3"": [""free wifi""]}"
5	1	1	8	10	2	Agent	7, 8, 9, 10	"{""7"": [""price""], ""8"": [""price""], ""9"": [""price""], ""10"": [""price""]}"
5	5	1	16	12	3	Agent	7, 9, 11, 16, 18	"{""7"": [""restaurants""], ""9"": [""restaurants""], ""11"": [""restaurants""], ""16"": [""restaurant""], ""18"": [""restaurant""]}"
4	4	1	3	17	1	Human	0, 3, 8, 16	"{""0"": [""hotel""], ""3"": [""hotel""], ""8"": [""hotel""], ""16"": [""hotel""]}"
4	2	1	15	16	1	Human	4, 5, 15, 19	"{""4"": [""number""], ""5"": [""number""], ""15"": [""number""], ""19"": [""number""]}"
3	3	1	18	6	2	Agent	13, 17, 18	"{""13"": [""time""], ""17"": [""time""], ""18"": [""time""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""star""], ""2"": [""stars""]}"
