Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	7	2	1	Human	6, 7	"{""6"": [""attraction in the centre""], ""7"": [""attraction in the centre""]}"
3	1	1	11	6	1	Human	6, 7, 11	"{""6"": [""centre""], ""7"": [""centre""], ""11"": [""centre""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""entrance fees""], ""10"": [""entrance fee""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""phone number""], ""13"": [""phone number""]}"
5	5	1	3	18	1	Human	0, 3, 7, 14, 17	"{""0"": [""train""], ""3"": [""trains""], ""7"": [""train""], ""14"": [""train""], ""17"": [""train""]}"
3	3	1	9	4	1	Human	8, 9, 11	"{""8"": [""college""], ""9"": [""colleges""], ""11"": [""college""]}"
3	1	1	12	7	1	Agent	7, 12, 13	"{""7"": [""number""], ""12"": [""number""], ""13"": [""number""]}"
3	3	1	6	13	1	Agent	5, 6, 17	"{""5"": [""tickets""], ""6"": [""ticket""], ""17"": [""ticket""]}"
3	3	1	14	16	1	Agent	3, 14, 18	"{""3"": [""time""], ""14"": [""time""], ""18"": [""time""]}"
2	2	1	15	16	1	Human	0, 15	"{""0"": [""cambridge""], ""15"": [""cambridge""]}"
2	2	1	15	14	1	Human	2, 15	"{""2"": [""monday""], ""15"": [""monday""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""postcode""], ""13"": [""postcode""]}"
2	2	1	19	2	1	Human	18, 19	"{""18"": [""trip""], ""19"": [""trip""]}"
