Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	19	2	1	Human	18, 19	"{""18"": [""wonderful day""], ""19"": [""wonderful day""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""0 star""], ""3"": [""0 star""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""5 people""], ""7"": [""5 people""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""centre""], ""3"": [""centre""]}"
2	2	3	7	4	1	Human	4, 7	"{""4"": [""3 nights""], ""7"": [""3 nights""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""free parking""], ""3"": [""free parking""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""places""], ""9"": [""place""]}"
5	5	1	9	5	1	Human	8, 9, 10, 11, 12	"{""8"": [""museum""], ""9"": [""museum"", ""museums""], ""10"": [""museum""], ""11"": [""museum""], ""12"": [""museum""]}"
4	4	1	14	10	3	Agent	5, 7, 11, 14	"{""5"": [""number""], ""7"": [""number""], ""11"": [""number""], ""14"": [""number""]}"
3	3	1	2	8	1	Agent	1, 2, 8	"{""1"": [""area""], ""2"": [""area""], ""8"": [""area""]}"
3	1	1	18	17	1	Agent	3, 18, 19	"{""3"": [""days""], ""18"": [""day""], ""19"": [""day""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""car""], ""15"": [""car""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""guesthouse""], ""3"": [""guesthouse""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""taxi""], ""13"": [""taxi""]}"
2	2	1	7	4	1	Human	4, 7	"{""4"": [""tuesday""], ""7"": [""tuesday""]}"
