Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	7	2	1	Human	6, 7	"{""6"": [""same area""], ""7"": [""same area""]}"
3	3	3	7	4	2	Human	4, 6, 7	"{""4"": [""3 star rating""], ""6"": [""3 star rating""], ""7"": [""3 star rating""]}"
3	3	1	1	9	1	Human	0, 1, 8	"{""0"": [""centre""], ""1"": [""centre""], ""8"": [""centre""]}"
2	2	2	15	4	1	Human	12, 15	"{""12"": [""3 people""], ""15"": [""3 people""]}"
3	3	1	9	10	2	Human	0, 4, 9	"{""0"": [""place""], ""4"": [""place""], ""9"": [""place""]}"
4	1	2	8	5	2	Human	4, 6, 7, 8	"{""4"": [""3 star""], ""6"": [""3 star""], ""7"": [""3 star""], ""8"": [""3 stars""]}"
3	3	2	5	5	1	Human	4, 5, 8	"{""4"": [""free parking""], ""5"": [""free parking""], ""8"": [""free parking""]}"
3	3	2	3	4	1	Human	2, 3, 5	"{""2"": [""phone number""], ""3"": [""phone number""], ""5"": [""phone number""]}"
4	4	1	8	9	1	Agent	7, 8, 9, 15	"{""7"": [""hotel""], ""8"": [""hotel""], ""9"": [""hotel""], ""15"": [""hotel""]}"
4	1	1	15	14	1	Human	2, 3, 5, 15	"{""2"": [""number""], ""3"": [""number""], ""5"": [""number""], ""15"": [""number""]}"
3	3	1	2	3	1	Agent	1, 2	"{""1"": [""locations""], ""2"": [""location""]}"
3	1	1	12	5	1	Agent	11, 12, 15	"{""11"": [""people""], ""12"": [""people""], ""15"": [""people""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""postcode""], ""3"": [""postcode""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""saturday""], ""13"": [""saturday""]}"
