Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""4 nights""], ""9"": [""4 nights""]}"
6	6	1	9	8	1	Human	6, 9, 10, 11, 12, 13	"{""6"": [""train""], ""9"": [""train""], ""10"": [""train""], ""11"": [""trains""], ""12"": [""train""], ""13"": [""train""]}"
4	4	1	10	11	1	Agent	3, 10, 12, 13	"{""3"": [""price""], ""10"": [""price""], ""12"": [""price""], ""13"": [""price""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""free parking""], ""3"": [""free parking""]}"
2	2	2	9	4	1	Human	6, 9	"{""6"": [""reference number""], ""9"": [""reference number""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""travel time""], ""13"": [""travel time""]}"
4	4	1	11	6	2	Human	8, 10, 11, 13	"{""8"": [""sunday""], ""10"": [""sunday""], ""11"": [""sunday""], ""13"": [""sunday""]}"
3	3	1	3	6	1	Human	0, 3, 5	"{""0"": [""guesthouse""], ""3"": [""guesthouses""], ""5"": [""guesthouse""]}"
3	3	1	11	8	1	Human	6, 11, 13	"{""6"": [""norwich""], ""11"": [""norwich""], ""13"": [""norwich""]}"
3	2	1	13	4	2	Human	10, 12, 13	"{""10"": [""time""], ""12"": [""time""], ""13"": [""time""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""people""], ""8"": [""people""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""room""], ""9"": [""room""]}"
