Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	7	9	4	1	Human	6, 9	"{""6"": [""room for two people for three nights""], ""9"": [""room for two people for three nights""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""nice day""], ""17"": [""nice day""]}"
2	2	1	12	8	1	Agent	5, 12	"{""5"": [""center""], ""12"": [""centre""]}"
2	2	2	5	6	1	Human	0, 5	"{""0"": [""4 star""], ""5"": [""4 stars""]}"
3	3	1	9	7	1	Human	8, 9, 14	"{""8"": [""monday""], ""9"": [""monday""], ""14"": [""monday""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""guesthouse""], ""5"": [""guesthouse""]}"
2	2	2	14	6	1	Agent	9, 14	"{""9"": [""reference number""], ""14"": [""reference number""]}"
3	1	1	16	11	1	Agent	7, 16, 17	"{""7"": [""day""], ""16"": [""day""], ""17"": [""day""]}"
3	1	1	9	9	1	Human	6, 9, 14	"{""6"": [""number""], ""9"": [""number""], ""14"": [""number""]}"
3	1	1	15	7	1	Agent	9, 14, 15	"{""9"": [""reference""], ""14"": [""reference""], ""15"": [""reference""]}"
3	1	1	5	6	2	Human	0, 4, 5	"{""0"": [""star""], ""4"": [""stars""], ""5"": [""stars""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""area""], ""2"": [""area""]}"
2	2	1	5	4	1	Human	2, 5	"{""2"": [""parking""], ""5"": [""parking""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""restaurant""], ""11"": [""restaurant""]}"
