Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	6	15	10	1	Human	14, 15, 23	"{""14"": [""modern european restaurant in the west""], ""15"": [""modern european restaurants in the west""], ""23"": [""modern european restaurants in the west""]}"
4	1	4	22	10	1	Human	14, 15, 22, 23	"{""14"": [""restaurant in the west""], ""15"": [""restaurants in the west""], ""22"": [""restaurant in the west""], ""23"": [""restaurants in the west""]}"
3	3	2	22	10	2	Agent	13, 19, 22	"{""13"": [""expensive restaurant""], ""19"": [""expensive restaurants""], ""22"": [""expensive restaurant""]}"
2	2	4	23	6	1	Human	18, 23	"{""18"": [""expensive modern european restaurants""], ""23"": [""expensive modern european restaurants""]}"
2	2	1	15	24	2	Human	0, 14, 15, 20, 22	"{""0"": [""west""], ""14"": [""West""], ""15"": [""west""], ""20"": [""west""], ""22"": [""west""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""south""], ""17"": [""south""]}"
4	4	1	14	13	2	Agent	11, 13, 14, 15, 17, 18, 19, 21, 22, 23	"{""11"": [""restaurants""], ""13"": [""restaurant""], ""14"": [""restaurant""], ""15"": [""restaurants"", ""restaurant""], ""17"": [""restaurant"", ""restaurant""], ""18"": [""restaurants""], ""19"": [""restaurants""], ""21"": [""restaurant""], ""22"": [""restaurant""], ""23"": [""restaurants""]}"
3	3	1	22	11	1	Agent	13, 22, 23	"{""13"": [""town""], ""22"": [""town""], ""23"": [""town""]}"
2	2	2	4	4	1	Agent	1, 4	"{""1"": [""hobson's house""], ""4"": [""hobson house""]}"
2	2	2	9	4	1	Human	6, 9	"{""6"": [""reference number""], ""9"": [""reference number""]}"
5	5	1	4	23	1	Agent	3, 4, 5, 7, 25	"{""3"": [""days""], ""4"": [""days""], ""5"": [""day""], ""7"": [""day""], ""25"": [""day""]}"
3	3	1	1	11	1	Human	0, 1, 10	"{""0"": [""hotel""], ""1"": [""hotels""], ""10"": [""hotel""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""cuisine""], ""12"": [""cuisine""]}"
2	2	1	20	2	1	Agent	19, 20	"{""19"": [""suit""], ""20"": [""suit""]}"
