Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	1	2	1	Human	0, 1	"{""0"": [""cambridge on thursday""], ""1"": [""cambridge on thursday""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""train id""], ""9"": [""train id""]}"
3	3	1	9	5	1	Human	8, 9, 12	"{""8"": [""price""], ""9"": [""price""], ""12"": [""price""]}"
2	2	3	13	4	1	Human	10, 13	"{""10"": [""frankie and benny's""], ""13"": [""frankie and bennys""]}"
3	1	1	4	5	1	Human	0, 1, 4	"{""0"": [""thursday""], ""1"": [""thursday""], ""4"": [""thursday""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""price range""], ""13"": [""price range""]}"
6	4	1	1	10	1	Human	0, 1, 5, 7, 8, 9	"{""0"": [""train""], ""1"": [""trains""], ""5"": [""train""], ""7"": [""train""], ""8"": [""train""], ""9"": [""train""]}"
4	2	1	4	16	1	Human	0, 1, 4, 15	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""4"": [""cambridge""], ""15"": [""cambridge""]}"
3	3	1	5	5	1	Human	4, 5, 8	"{""4"": [""departure""], ""5"": [""departures""], ""8"": [""departure""]}"
3	3	1	4	15	1	Agent	1, 4, 15	"{""1"": [""time""], ""4"": [""time""], ""15"": [""time""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""food""], ""13"": [""food""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""postcode""], ""13"": [""postcode""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""tickets""], ""8"": [""tickets""]}"
