Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	8	2	1	Agent	7, 8	"{""7"": [""room""], ""8"": [""room""]}"
2	2	3	16	2	1	Agent	15, 16	"{""15"": [""table""], ""16"": [""table""]}"
2	2	4	13	2	1	Human	12, 13	"{""12"": [""restaurant in the centre""], ""13"": [""restaurants in the centre""]}"
4	4	2	4	5	1	Agent	3, 4, 5, 7	"{""3"": [""ashley hotel""], ""4"": [""ashley hotel""], ""5"": [""ashley hotel""], ""7"": [""ashley hotel""]}"
2	2	1	13	12	2	Human	10, 12, 13, 21	"{""10"": [""centre""], ""12"": [""centre""], ""13"": [""centre""], ""21"": [""centre""]}"
3	3	2	3	4	2	Human	0, 2, 3	"{""0"": [""free parking""], ""2"": [""free parking""], ""3"": [""free parking""]}"
5	1	1	6	5	1	Agent	3, 4, 5, 6, 7	"{""3"": [""ashley""], ""4"": [""ashley""], ""5"": [""ashley""], ""6"": [""ashley""], ""7"": [""ashley""]}"
6	2	1	3	10	1	Human	2, 3, 4, 5, 7, 11	"{""2"": [""hotel""], ""3"": [""hotel""], ""4"": [""hotel""], ""5"": [""hotel""], ""7"": [""hotel""], ""11"": [""hotel""]}"
3	2	1	12	3	1	Agent	11, 12, 13	"{""11"": [""restaurant""], ""12"": [""restaurant""], ""13"": [""restaurants"", ""restaurant""]}"
2	2	1	21	22	1	Human	0, 21	"{""0"": [""cambridge""], ""21"": [""cambridge""]}"
2	2	1	19	2	1	Human	18, 19	"{""18"": [""taxi""], ""19"": [""taxi""]}"
