Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	20	6	1	Agent	15, 20	"{""15"": [""pizza hut fen ditton""], ""20"": [""pizza hut fen ditton""]}"
5	5	1	1	22	1	Human	0, 1, 3, 4, 21	"{""0"": [""east""], ""1"": [""east""], ""3"": [""East""], ""4"": [""east""], ""21"": [""east""]}"
5	5	2	3	22	1	Human	2, 3, 20, 22, 23	"{""2"": [""4 star""], ""3"": [""4 star""], ""20"": [""4 stars""], ""22"": [""4 stars""], ""23"": [""4 stars""]}"
3	3	1	16	3	1	Agent	15, 16, 17	"{""15"": [""reservation""], ""16"": [""reservation""], ""17"": [""reservation""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""guest houses""], ""7"": [""guest house""]}"
2	2	1	14	6	1	Agent	9, 14	"{""9"": [""maybe""], ""14"": [""maybe""]}"
2	2	2	21	2	1	Human	20, 21	"{""20"": [""phone number""], ""21"": [""phone number""]}"
4	4	1	20	22	2	Agent	1, 3, 20, 22	"{""1"": [""guesthouses""], ""3"": [""guesthouse""], ""20"": [""guesthouse""], ""22"": [""guesthouse""]}"
4	4	1	1	4	1	Human	0, 1, 2, 3	"{""0"": [""hotel""], ""1"": [""hotel""], ""2"": [""hotel""], ""3"": [""hotel""]}"
4	2	1	20	11	2	Agent	11, 19, 20, 21	"{""11"": [""number""], ""19"": [""number""], ""20"": [""number""], ""21"": [""number""]}"
3	3	1	20	18	2	Agent	3, 13, 20	"{""3"": [""area""], ""13"": [""area""], ""20"": [""area""]}"
3	3	1	13	5	1	Human	12, 13, 16	"{""12"": [""restaurant""], ""13"": [""restaurants""], ""16"": [""restaurant""]}"
3	3	1	17	4	1	Human	16, 17, 19	"{""16"": [""taxi""], ""17"": [""taxi""], ""19"": [""taxi""]}"
2	2	1	23	22	1	Human	2, 23	"{""2"": [""rating""], ""23"": [""rated""]}"
