Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	11	12	1	Human	2, 11, 13	"{""2"": [""center of town""], ""11"": [""centre of town""], ""13"": [""center of town""]}"
2	2	3	15	2	1	Human	14, 15	"{""14"": [""table""], ""15"": [""table""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""cheap restaurant""], ""11"": [""cheap restaurants""]}"
3	1	1	13	4	1	Human	10, 11, 13	"{""10"": [""restaurant""], ""11"": [""restaurants""], ""13"": [""restaurants""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""reference number""], ""15"": [""reference number""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""address""], ""9"": [""address""]}"
4	2	1	14	11	2	Agent	5, 9, 14, 15	"{""5"": [""number""], ""9"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
4	1	1	11	14	2	Human	0, 2, 11, 13	"{""0"": [""town""], ""2"": [""town""], ""11"": [""town""], ""13"": [""town""]}"
3	3	1	4	3	1	Agent	3, 4, 5	"{""3"": [""churches""], ""4"": [""church""], ""5"": [""churches""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""activities""], ""1"": [""activity""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""phone""], ""9"": [""phone""]}"
