Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	7	6	1	Human	6, 7, 11	"{""6"": [""center""], ""7"": [""centre""], ""11"": [""centre""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""warkworth house""], ""1"": [""warkworth house""]}"
2	2	2	10	10	1	Agent	1, 10	"{""1"": [""phone number""], ""10"": [""phone number""]}"
3	3	1	9	4	1	Human	8, 9, 11	"{""8"": [""college""], ""9"": [""colleges""], ""11"": [""college""]}"
3	1	1	10	10	2	Agent	1, 5, 10	"{""1"": [""number""], ""5"": [""number""], ""10"": [""number""]}"
3	1	1	11	11	1	Agent	1, 10, 11	"{""1"": [""phone""], ""10"": [""phone""], ""11"": [""phone""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""address""], ""11"": [""address""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""nights""], ""4"": [""nights""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""sports""], ""7"": [""sports""]}"
2	1	1	1	2	1	Human	0, 1	"{""0"": [""warkworth""], ""1"": [""warkworth"", ""warkworth""]}"
