Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	3	7	1	Human	2, 3, 8	"{""2"": [""centre""], ""3"": [""center""], ""8"": [""centre""]}"
3	3	2	17	4	1	Human	16, 17, 19	"{""16"": [""car type""], ""17"": [""car type""], ""19"": [""car type""]}"
3	3	1	15	4	2	Human	12, 14, 15	"{""12"": [""postcode""], ""14"": [""postcode""], ""15"": [""postcode""]}"
3	3	1	5	19	1	Human	0, 5, 18	"{""0"": [""restaurant""], ""5"": [""restaurant""], ""18"": [""restaurant""]}"
5	5	1	12	12	2	Agent	7, 9, 12, 13, 18	"{""7"": [""hotel""], ""9"": [""hotel""], ""12"": [""hotel""], ""13"": [""hotel""], ""18"": [""hotel""]}"
4	4	1	17	6	1	Human	16, 17, 19	"{""16"": [""contact""], ""17"": [""contact""], ""19"": [""contact""]}"
3	3	1	16	10	2	Agent	7, 9, 16	"{""7"": [""cityroomz""], ""9"": [""cityroomz""], ""16"": [""cityroomz""]}"
3	3	1	12	5	1	Agent	9, 12, 13	"{""9"": [""star""], ""12"": [""stars""], ""13"": [""star""]}"
2	2	1	16	16	1	Agent	1, 16	"{""1"": [""anatolia""], ""16"": [""anatolia""]}"
2	2	1	11	8	1	Human	4, 11	"{""4"": [""people""], ""11"": [""people""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""thursday""], ""5"": [""thursday""]}"
