Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	11	2	1	Human	10, 11	"{""10"": [""place""], ""11"": [""place""]}"
3	3	2	23	16	2	Human	8, 22, 23	"{""8"": [""3 people""], ""22"": [""3 people""], ""23"": [""3 people""]}"
3	3	1	6	5	1	Agent	3, 6, 7	"{""3"": [""center""], ""6"": [""centre""], ""7"": [""centre""]}"
3	3	1	18	6	2	Agent	13, 15, 18	"{""13"": [""open""], ""15"": [""open""], ""18"": [""open""]}"
4	4	2	13	8	1	Human	12, 13, 14, 19	"{""12"": [""three star""], ""13"": [""three stars""], ""14"": [""3 stars""], ""19"": [""3 star""]}"
4	4	1	18	7	1	Agent	13, 18, 19	"{""13"": [""guesthouse""], ""18"": [""guesthouse""], ""19"": [""guesthouses""]}"
3	3	2	9	16	1	Human	8, 9, 23	"{""8"": [""reference number""], ""9"": [""reference number""], ""23"": [""reference number""]}"
7	7	1	13	17	1	Human	12, 13, 14, 15, 17, 27, 28	"{""12"": [""hotel""], ""13"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotels""], ""17"": [""hotel""], ""27"": [""hotel""], ""28"": [""hotel""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""british food""], ""7"": [""british food""]}"
2	2	1	23	16	1	Human	8, 23	"{""8"": [""tuesday""], ""23"": [""tuesday""]}"
2	2	2	15	16	1	Human	0, 15	"{""0"": [""price range""], ""15"": [""price range""]}"
2	2	2	23	2	1	Human	22, 23	"{""22"": [""3 days""], ""23"": [""3 days""]}"
7	7	1	3	29	1	Human	0, 3, 5, 7, 20, 26, 28	"{""0"": [""restaurant""], ""3"": [""restaurants""], ""5"": [""restaurants""], ""7"": [""restaurant""], ""20"": [""restaurant""], ""26"": [""restaurant""], ""28"": [""restaurant""]}"
5	1	1	15	8	1	Human	12, 13, 14, 15, 19	"{""12"": [""star""], ""13"": [""stars""], ""14"": [""stars""], ""15"": [""star""], ""19"": [""star""]}"
4	1	1	29	22	1	Human	8, 9, 23, 29	"{""8"": [""number""], ""9"": [""number""], ""23"": [""number""], ""29"": [""number""]}"
3	1	1	30	9	1	Human	22, 23, 30	"{""22"": [""days""], ""23"": [""days""], ""30"": [""day""]}"
3	1	1	18	19	1	Human	0, 15, 18	"{""0"": [""range""], ""15"": [""range""], ""18"": [""range""]}"
3	3	1	29	6	2	Human	24, 28, 29	"{""24"": [""taxi""], ""28"": [""taxi""], ""29"": [""taxi""]}"
2	2	1	21	4	1	Human	18, 21	"{""18"": [""house""], ""21"": [""house""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""internet""], ""13"": [""internet""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""table""], ""9"": [""table""]}"
