Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	21	2	1	Human	20, 21	"{""20"": [""nice day""], ""21"": [""nice day""]}"
4	4	2	4	5	2	Agent	1, 3, 4, 5	"{""1"": [""price range""], ""3"": [""price range""], ""4"": [""price range""], ""5"": [""price range""]}"
3	3	1	10	7	1	Agent	5, 10, 11	"{""5"": [""centre""], ""10"": [""centre""], ""11"": [""centre""]}"
3	3	2	9	4	2	Human	6, 8, 9	"{""6"": [""reference number""], ""8"": [""reference number""], ""9"": [""reference number""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""mind""], ""4"": [""mind""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""sunday""], ""9"": [""sunday""]}"
2	2	2	9	4	1	Human	6, 9	"{""6"": [""2 nights""], ""9"": [""2 nights""]}"
5	2	1	19	18	2	Human	6, 8, 9, 19, 23	"{""6"": [""number""], ""8"": [""number""], ""9"": [""number""], ""19"": [""number""], ""23"": [""number""]}"
3	1	1	20	13	1	Agent	9, 20, 21	"{""9"": [""days""], ""20"": [""day""], ""21"": [""day""]}"
3	3	1	15	6	2	Human	10, 14, 15	"{""10"": [""postcode""], ""14"": [""postcode""], ""15"": [""postcode""]}"
3	3	1	11	11	1	Human	2, 11, 12	"{""2"": [""preference""], ""11"": [""preferences""], ""12"": [""preference""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""guesthouse""], ""1"": [""guesthouses""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""place""], ""11"": [""places""]}"
