Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	11	4	1	Human	8, 11	"{""8"": [""entertainment attractions""], ""11"": [""entertainment attractions""]}"
3	3	2	15	10	2	Human	6, 14, 15	"{""6"": [""phone number""], ""14"": [""phone number""], ""15"": [""phone number""]}"
2	2	2	16	4	1	Agent	13, 16	"{""13"": [""christ's college""], ""16"": [""christ's college""]}"
4	4	1	3	12	1	Human	2, 3, 10, 13	"{""2"": [""centre""], ""3"": [""center""], ""10"": [""centre""], ""13"": [""centre""]}"
4	1	1	17	12	2	Human	6, 14, 15, 17	"{""6"": [""number""], ""14"": [""number""], ""15"": [""number""], ""17"": [""number""]}"
4	4	1	11	12	2	Human	2, 10, 11, 13	"{""2"": [""town""], ""10"": [""town""], ""11"": [""town""], ""13"": [""town""]}"
3	1	1	13	5	1	Human	12, 13, 16	"{""12"": [""college""], ""13"": [""college""], ""16"": [""college""]}"
3	3	1	16	12	2	Agent	5, 7, 16	"{""5"": [""cotto""], ""7"": [""cotto""], ""16"": [""cotto""]}"
3	3	1	3	6	1	Human	0, 3, 5	"{""0"": [""food""], ""3"": [""food""], ""5"": [""food""]}"
3	3	1	3	9	1	Human	2, 3, 10	"{""2"": [""restaurant""], ""3"": [""restaurants""], ""10"": [""restaurant""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""area""], ""11"": [""area""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""postcode""], ""7"": [""postcode""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""taxi""], ""17"": [""taxi""]}"
