Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	15	4	2	Human	12, 14, 15	"{""12"": [""departure time""], ""14"": [""departure time""], ""15"": [""departure time""]}"
2	2	3	7	2	1	Human	6, 7	"{""6"": [""cheap price range""], ""7"": [""cheap price range""]}"
3	1	2	6	3	1	Agent	5, 6, 7	"{""5"": [""prices range""], ""6"": [""price range""], ""7"": [""price range""]}"
5	3	1	6	10	1	Agent	5, 6, 7, 12, 14	"{""5"": [""price"", ""prices""], ""6"": [""price""], ""7"": [""price""], ""12"": [""price""], ""14"": [""price""]}"
4	1	1	18	7	2	Human	12, 14, 15, 18	"{""12"": [""time""], ""14"": [""time""], ""15"": [""time""], ""18"": [""time""]}"
3	3	1	13	3	1	Human	12, 13, 14	"{""12"": [""ticket""], ""13"": [""tickets""], ""14"": [""ticket""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""cost""], ""17"": [""cost""]}"
2	2	1	21	12	1	Human	10, 21	"{""10"": [""day""], ""21"": [""day""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""table""], ""9"": [""table""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""train""], ""13"": [""train""]}"
