Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	11	2	1	Human	10, 11	"{""10"": [""food in the north""], ""11"": [""food in the north""]}"
2	2	4	1	2	1	Human	0, 1	"{""0"": [""nightclub in the centre""], ""1"": [""nightclubs in the center""]}"
2	2	4	16	10	1	Agent	7, 16	"{""7"": [""restaurants in the centre""], ""16"": [""restaurants in the centre""]}"
4	4	1	9	5	1	Human	8, 10, 11, 12	"{""8"": [""north""], ""10"": [""north""], ""11"": [""north""], ""12"": [""north""]}"
2	2	1	8	13	1	Human	4, 7, 8, 12, 16	"{""4"": [""restaurants""], ""7"": [""restaurants""], ""8"": [""restaurant""], ""12"": [""restaurants""], ""16"": [""restaurants""]}"
2	2	3	10	2	1	Agent	9, 10	"{""9"": [""cheap indian food""], ""10"": [""cheap indian food""]}"
2	2	3	7	4	1	Human	4, 7	"{""4"": [""north indian restaurants""], ""7"": [""north indian restaurants""]}"
2	2	3	2	2	1	Agent	1, 2	"{""1"": [""soul tree nightclub""], ""2"": [""soul tree nightclub""]}"
3	3	2	11	7	1	Human	10, 11, 16	"{""10"": [""cheap chinese""], ""11"": [""cheap chinese""], ""16"": [""cheap chinese""]}"
3	3	1	19	18	2	Human	2, 18, 19	"{""2"": [""postcode""], ""18"": [""postcode""], ""19"": [""postcode""]}"
2	1	2	7	4	1	Human	4, 7	"{""4"": [""indian restaurants""], ""7"": [""indian restaurants""]}"
4	1	1	13	5	1	Agent	9, 10, 11, 13	"{""9"": [""food""], ""10"": [""food""], ""11"": [""food""], ""13"": [""food""]}"
4	1	1	4	5	1	Human	0, 1, 2, 4	"{""0"": [""nightclub""], ""1"": [""nightclub"", ""nightclubs""], ""2"": [""nightclub""], ""4"": [""nightclub""]}"
