Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	11	8	2	Human	4, 10, 11	"{""4"": [""bridge guest house""], ""10"": [""bridge guest house""], ""11"": [""bridge guest house""]}"
4	1	2	5	8	1	Human	4, 5, 10, 11	"{""4"": [""bridge guest""], ""5"": [""bridge guest""], ""10"": [""bridge guest""], ""11"": [""bridge guest""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free parking""], ""9"": [""free parking""]}"
3	3	1	7	4	2	Human	4, 6, 7	"{""4"": [""hotel""], ""6"": [""hotel""], ""7"": [""hotel""]}"
4	1	1	5	8	1	Human	4, 5, 10, 11	"{""4"": [""house""], ""5"": [""house""], ""10"": [""house""], ""11"": [""house""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""area""], ""7"": [""area""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""food""], ""2"": [""food""]}"
2	2	1	10	8	1	Agent	3, 10	"{""3"": [""restaurant""], ""10"": [""restaurants""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""room""], ""5"": [""room""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""stars""], ""11"": [""star""]}"
