Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	2	3	8	1	Human	2, 3, 8, 9	"{""2"": [""phone number""], ""3"": [""phone number""], ""8"": [""phone number""], ""9"": [""phone number""]}"
3	3	1	11	4	1	Human	10, 11, 13	"{""10"": [""taxi""], ""11"": [""taxi""], ""13"": [""taxi""]}"
5	5	1	5	8	1	Human	4, 5, 7, 10, 11	"{""4"": [""restaurant""], ""5"": [""restaurant""], ""7"": [""restaurants""], ""10"": [""restaurant""], ""11"": [""restaurant""]}"
4	4	1	8	8	3	Agent	1, 3, 7, 8	"{""1"": [""center""], ""3"": [""centre""], ""7"": [""center""], ""8"": [""centre""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""american food""], ""5"": [""american food""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""area""], ""3"": [""area""]}"
4	4	1	1	12	1	Human	0, 1, 10, 11	"{""0"": [""college""], ""1"": [""college""], ""10"": [""college""], ""11"": [""college""]}"
5	1	1	13	12	1	Human	2, 3, 8, 9, 13	"{""2"": [""number""], ""3"": [""number""], ""8"": [""number""], ""9"": [""number""], ""13"": [""number""]}"
3	2	1	5	3	1	Human	4, 5, 6	"{""4"": [""food""], ""5"": [""food""], ""6"": [""food""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""postcode""], ""9"": [""postcode""]}"
