Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	7	6	1	Human	2, 7	"{""2"": [""expensive price range""], ""7"": [""expensive price range""]}"
2	2	3	7	2	1	Human	6, 7	"{""6"": [""huntingdon marriott hotel""], ""7"": [""huntingdon marriott hotel""]}"
2	2	3	15	2	1	Human	12, 13, 14, 15	"{""12"": [""taxi""], ""13"": [""taxi""], ""14"": [""taxi""], ""15"": [""taxi""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""contact number""], ""15"": [""contact number""]}"
3	1	2	2	7	1	Agent	1, 2, 7	"{""1"": [""price range""], ""2"": [""price range""], ""7"": [""price range""]}"
2	2	2	10	8	1	Agent	3, 10	"{""3"": [""caffee uno""], ""10"": [""caffee uno""]}"
2	2	2	5	6	1	Human	0, 5	"{""0"": [""city centre""], ""5"": [""city centre""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
4	2	1	5	12	1	Human	4, 5, 14, 15	"{""4"": [""number""], ""5"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
3	1	1	17	18	1	Human	0, 5, 17	"{""0"": [""centre""], ""5"": [""centre""], ""17"": [""centre""]}"
3	1	1	17	4	1	Human	14, 15	"{""14"": [""contact""], ""15"": [""contact""]}"
3	1	1	12	7	1	Human	6, 7, 12	"{""6"": [""hotel""], ""7"": [""hotel""], ""12"": [""hotel""]}"
3	1	1	11	9	1	Agent	3, 10, 11	"{""3"": [""uno""], ""10"": [""uno""], ""11"": [""uno""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""car""], ""15"": [""car""]}"
