Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	5	4	1	Human	2, 5	"{""2"": [""free parking""], ""5"": [""free parking""]}"
2	2	1	10	6	1	Agent	5, 10	"{""5"": [""center""], ""10"": [""centre""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""cheap place""], ""12"": [""cheap place""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""cheap range""], ""5"": [""cheap range""]}"
2	2	2	5	6	1	Human	0, 5	"{""0"": [""4 star""], ""5"": [""4 star""]}"
3	3	1	1	6	1	Human	0, 1, 5	"{""0"": [""guesthouse""], ""1"": [""guesthouses""], ""5"": [""guesthouses""]}"
4	2	1	5	10	2	Human	2, 4, 5, 11	"{""2"": [""range""], ""4"": [""range""], ""5"": [""range""], ""11"": [""range""]}"
3	3	1	8	6	1	Agent	7, 8, 12	"{""7"": [""people""], ""8"": [""people""], ""12"": [""people""]}"
2	2	1	12	6	1	Agent	7, 12	"{""7"": [""days""], ""12"": [""day""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""taxi""], ""17"": [""taxi""]}"
