Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	3	4	1	Human	0, 3	"{""0"": [""colleges""], ""3"": [""college""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""indian restaurant""], ""7"": [""indian restaurants""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""price range""], ""8"": [""price range""]}"
4	4	1	3	16	1	Human	0, 3, 7, 15	"{""0"": [""centre""], ""3"": [""center""], ""7"": [""centre""], ""15"": [""center""]}"
3	3	1	5	4	2	Human	2, 4, 5	"{""2"": [""address""], ""4"": [""address""], ""5"": [""address""]}"
3	1	1	12	7	1	Human	6, 7, 12	"{""6"": [""restaurant""], ""7"": [""restaurants""], ""12"": [""restaurant""]}"
3	3	1	12	7	1	Agent	9, 12, 15	"{""9"": [""time""], ""12"": [""time""], ""15"": [""time""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""availability""], ""9"": [""availability""]}"
2	2	1	15	16	1	Human	0, 15	"{""0"": [""city""], ""15"": [""city""]}"
2	2	1	15	14	1	Human	2, 15	"{""2"": [""enjoy""], ""15"": [""enjoy""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""postcode""], ""3"": [""postcode""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""street""], ""4"": [""street""]}"
