Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	1	2	1	Human	0, 1	"{""0"": [""kings lynn""], ""1"": [""kings lynn""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free parking""], ""9"": [""free parking""]}"
2	2	1	15	10	1	Human	6, 15	"{""6"": [""south""], ""15"": [""south""]}"
2	2	2	15	10	1	Human	6, 15	"{""6"": [""free wifi""], ""15"": [""free wifi""]}"
4	4	1	12	7	1	Agent	9, 12, 13, 15	"{""9"": [""lensfield""], ""12"": [""lensfield""], ""13"": [""lensfield""], ""15"": [""lensfield""]}"
8	8	1	8	9	1	Agent	7, 8, 9, 10, 13, 14, 15	"{""7"": [""hotel""], ""8"": [""hotel""], ""9"": [""hotel""], ""10"": [""hotel""], ""13"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotel"", ""hotel""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""price range""], ""13"": [""price range""]}"
4	4	1	1	4	1	Human	0, 1, 2, 3	"{""0"": [""train""], ""1"": [""trains""], ""2"": [""train""], ""3"": [""train""]}"
3	1	1	15	8	1	Human	8, 9, 15	"{""8"": [""parking""], ""9"": [""parking""], ""15"": [""parking""]}"
3	1	1	12	7	1	Agent	7, 12, 13	"{""7"": [""ranging""], ""12"": [""range""], ""13"": [""range""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""ticket""], ""5"": [""ticket""]}"
