Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	11	2	1	Human	10, 11	"{""10"": [""london kings cross""], ""11"": [""london kings cross""]}"
2	2	3	12	2	1	Agent	11, 12	"{""11"": [""spot""], ""12"": [""spot""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
3	3	2	17	6	2	Human	12, 16, 17	"{""12"": [""reference number""], ""16"": [""reference number""], ""17"": [""reference number""]}"
2	2	2	7	6	1	Human	2, 7	"{""2"": [""european food""], ""7"": [""european foods""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""two tickets""], ""15"": [""2 tickets""]}"
3	3	1	11	12	2	Human	0, 10, 11	"{""0"": [""cambridge""], ""10"": [""cambridge""], ""11"": [""cambridge""]}"
3	1	1	2	7	1	Agent	1, 2, 7	"{""1"": [""food""], ""2"": [""food""], ""7"": [""foods""]}"
3	1	1	14	3	1	Agent	13, 14, 15	"{""13"": [""tickets""], ""14"": [""tickets""], ""15"": [""tickets""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""address""], ""9"": [""address""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""place""], ""1"": [""place""]}"
