Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	3	4	1	Human	0, 3	"{""0"": [""centre of town""], ""3"": [""centre of town""]}"
8	8	2	7	14	2	Human	4, 6, 7, 12, 14, 15, 16, 17	"{""4"": [""phone number""], ""6"": [""phone number""], ""7"": [""phone number""], ""12"": [""phone number""], ""14"": [""phone number""], ""15"": [""phone number""], ""16"": [""phone number""], ""17"": [""phone number""]}"
4	2	1	1	6	1	Human	0, 1, 3, 5	"{""0"": [""centre""], ""1"": [""centre""], ""3"": [""centre""], ""5"": [""centre""]}"
3	3	1	13	6	2	Human	8, 12, 13	"{""8"": [""south""], ""12"": [""south""], ""13"": [""south""]}"
3	3	2	13	4	2	Human	10, 12, 13	"{""10"": [""4 star""], ""12"": [""4 stars""], ""13"": [""4 stars""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""guesthouse""], ""15"": [""guesthouse""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""star rating""], ""10"": [""star rating""]}"
3	3	1	15	4	2	Human	12, 14, 15	"{""12"": [""address""], ""14"": [""address""], ""15"": [""address""]}"
5	5	1	10	8	2	Agent	7, 9, 10, 12, 14	"{""7"": [""hotels""], ""9"": [""hotel""], ""10"": [""hotel""], ""12"": [""hotels""], ""14"": [""hotel""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""price""], ""10"": [""price""], ""11"": [""price""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""museum""], ""3"": [""museum"", ""museums""]}"
2	2	1	6	2	1	Agent	5, 6	"{""5"": [""primavera""], ""6"": [""primavera""]}"
