Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	15	2	1	Human	6, 7, 14, 15	"{""6"": [""multiple sports""], ""7"": [""multiple sports""], ""14"": [""multiple sports""], ""15"": [""multiple sports""]}"
5	5	1	10	10	1	Agent	7, 10, 14, 15, 16	"{""7"": [""centre""], ""10"": [""centre""], ""14"": [""centre""], ""15"": [""centre""], ""16"": [""centre""]}"
4	4	1	13	6	1	Human	12, 13, 16, 17	"{""12"": [""address""], ""13"": [""address""], ""16"": [""address""], ""17"": [""address""]}"
5	5	1	9	9	1	Human	8, 9, 13, 14, 16	"{""8"": [""college's""], ""9"": [""colleges""], ""13"": [""college""], ""14"": [""college""], ""16"": [""college""]}"
2	2	1	19	18	1	Human	2, 19	"{""2"": [""use""], ""19"": [""use""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""travel time""], ""5"": [""travel time""]}"
4	4	1	16	10	3	Agent	7, 9, 15, 16	"{""7"": [""area""], ""9"": [""area""], ""15"": [""area""], ""16"": [""area""]}"
3	3	1	13	16	1	Human	2, 13, 17	"{""2"": [""street""], ""13"": [""street""], ""17"": [""street""]}"
2	2	1	15	10	1	Human	6, 15	"{""6"": [""attraction""], ""15"": [""attractions""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""price""], ""5"": [""price""]}"
