Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	9	12	1	Human	0, 9, 11	"{""0"": [""cambridge""], ""9"": [""cambridge""], ""11"": [""cambridge""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""phone number""], ""7"": [""phone number""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""postcode""], ""7"": [""postcode""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""tuscan food""], ""3"": [""tuscan food""]}"
3	1	1	4	5	1	Human	0, 3, 4	"{""0"": [""food""], ""3"": [""food""], ""4"": [""food""]}"
3	3	1	1	9	1	Human	0, 1, 8	"{""0"": [""restaurant""], ""1"": [""restaurant""], ""8"": [""restaurant""]}"
3	3	1	9	4	1	Human	8, 9, 11	"{""8"": [""train""], ""9"": [""train""], ""11"": [""train""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""address""], ""7"": [""address""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""time""], ""14"": [""time""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""town""], ""3"": [""town""]}"
