Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	4	2	1	Agent	3, 4	"{""3"": [""4 star hotel""], ""4"": [""4 star hotel""]}"
2	2	3	4	2	1	Agent	3, 4	"{""3"": [""part of town""], ""4"": [""part of town""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""star rating""], ""3"": [""star ratings""]}"
4	3	1	4	5	2	Agent	1, 3, 4, 5	"{""1"": [""hotel""], ""3"": [""hotels"", ""hotel""], ""4"": [""hotel""], ""5"": [""hotels""]}"
4	4	1	4	12	1	Agent	1, 4, 11, 12	"{""1"": [""preference""], ""4"": [""preference""], ""11"": [""preference""], ""12"": [""preference""]}"
3	3	1	6	5	1	Agent	5, 6, 9	"{""5"": [""guesthouses""], ""6"": [""guesthouse""], ""9"": [""guesthouse""]}"
3	1	1	10	8	1	Agent	3, 4, 10	"{""3"": [""town""], ""4"": [""town""], ""10"": [""town""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""area""], ""12"": [""area""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""colleges""], ""11"": [""college""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""fee""], ""15"": [""fee's""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""people""], ""8"": [""people""]}"
