Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	4	14	12	1	Agent	13, 14, 18, 23, 24	"{""13"": [""kings hedges learner pool""], ""14"": [""kings hedges learner pool""], ""18"": [""kings hedges learner pool""], ""23"": [""kings hedges learner pool""], ""24"": [""kings hedges learner pool""]}"
4	4	2	12	15	1	Agent	9, 12, 22, 23	"{""9"": [""swimming pools""], ""12"": [""swimming pool""], ""22"": [""swimming pool""], ""23"": [""swimming pools""]}"
3	3	3	20	6	1	Agent	19, 20, 24	"{""19"": [""acorn guest house""], ""20"": [""acorn guest house""], ""24"": [""acorn guest house""]}"
2	2	4	5	2	1	Human	4, 5	"{""4"": [""hotel in the north""], ""5"": [""hotels in the north""]}"
5	3	1	9	20	1	Human	4, 9, 18, 23	"{""4"": [""North""], ""9"": [""north""], ""18"": [""north""], ""23"": [""north""]}"
4	4	3	5	8	1	Human	2, 5, 7, 9	"{""2"": [""moderate price range""], ""5"": [""moderate price range""], ""7"": [""moderate price range""], ""9"": [""moderate price range""]}"
3	3	2	5	10	1	Human	0, 5, 9	"{""0"": [""free wifi""], ""5"": [""free wifi""], ""9"": [""free wifi""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""town""], ""2"": [""town""]}"
8	4	2	2	20	1	Agent	1, 2, 5, 6, 7, 9, 10, 20	"{""1"": [""price range""], ""2"": [""price range""], ""5"": [""price range""], ""6"": [""price ranges""], ""7"": [""price range""], ""9"": [""price range""], ""10"": [""price range""], ""20"": [""price range""]}"
5	1	2	11	10	1	Human	2, 5, 7, 9	"{""2"": [""moderate price""], ""5"": [""moderate price""], ""7"": [""moderate price""], ""9"": [""moderate price""]}"
4	4	2	5	15	1	Human	4, 5, 9, 18	"{""4"": [""4 star""], ""5"": [""4 stars""], ""9"": [""4 stars""], ""18"": [""four star""]}"
3	3	1	17	9	1	Human	16, 17, 24	"{""16"": [""taxi""], ""17"": [""taxi""], ""24"": [""taxi""]}"
2	2	2	15	4	1	Human	12, 15	"{""12"": [""entrance fee""], ""15"": [""entrance fee""]}"
7	7	1	5	15	1	Human	4, 5, 9, 10, 11, 16, 17, 18	"{""4"": [""hotel""], ""5"": [""hotels""], ""9"": [""hotels""], ""10"": [""hotels""], ""11"": [""hotels""], ""16"": [""hotel""], ""17"": [""hotel""], ""18"": [""hotel""]}"
2	2	2	15	4	1	Human	12, 15	"{""12"": [""phone number""], ""15"": [""phone number""]}"
2	2	1	21	2	1	Human	20, 21	"{""20"": [""price""], ""21"": [""price""]}"
9	3	1	13	16	1	Agent	9, 12, 13, 14, 16, 18, 22, 23, 24	"{""9"": [""pools""], ""12"": [""pool""], ""13"": [""pool"", ""pool""], ""14"": [""pool""], ""16"": [""pool""], ""18"": [""pool""], ""22"": [""pool""], ""23"": [""pools"", ""pool""], ""24"": [""pool""]}"
9	1	1	11	20	1	Agent	1, 2, 5, 6, 7, 9, 10, 11, 20	"{""1"": [""range""], ""2"": [""range""], ""5"": [""range""], ""6"": [""ranges""], ""7"": [""range""], ""9"": [""range""], ""10"": [""range""], ""11"": [""range""], ""20"": [""range""]}"
4	4	1	5	19	1	Human	0, 5, 10, 18	"{""0"": [""parking""], ""5"": [""parking""], ""10"": [""parking""], ""18"": [""parking""]}"
4	1	1	18	19	1	Human	0, 5, 9, 18	"{""0"": [""wifi""], ""5"": [""wifi""], ""9"": [""wifi""], ""18"": [""wifi""]}"
3	1	1	25	14	1	Human	12, 15, 25	"{""12"": [""number""], ""15"": [""number""], ""25"": [""number""]}"
2	2	1	22	22	1	Agent	1, 22	"{""1"": [""area""], ""22"": [""area""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""change""], ""10"": [""change""]}"
2	2	1	15	12	1	Human	4, 15	"{""4"": [""information""], ""15"": [""information""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""reservation""], ""4"": [""reservation""]}"
