Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	14	2	1	Agent	13, 14	"{""13"": [""one is in the north""], ""14"": [""one is in the north""]}"
4	4	2	6	9	2	Agent	1, 3, 6, 9	"{""1"": [""la tasca""], ""3"": [""la tasca""], ""6"": [""la tasca""], ""9"": [""la tasca""]}"
5	5	2	2	15	1	Agent	1, 2, 3, 14, 15	"{""1"": [""phone number""], ""2"": [""phone number""], ""3"": [""phone number""], ""14"": [""phone number""], ""15"": [""phone number""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""free parking""], ""13"": [""free parking""]}"
3	3	1	2	3	1	Agent	1, 2, 3	"{""1"": [""address""], ""2"": [""address""], ""3"": [""address""]}"
3	3	2	5	7	1	Human	4, 5, 10	"{""4"": [""free wifi""], ""5"": [""free wifi""], ""10"": [""free wifi""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""cambridge""], ""5"": [""cambridge""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""3 star""], ""5"": [""3 stars""]}"
3	3	1	9	10	2	Human	0, 6, 9	"{""0"": [""restaurant""], ""6"": [""restaurant""], ""9"": [""restaurant""]}"
3	1	1	9	6	1	Human	4, 5, 9	"{""4"": [""star""], ""5"": [""stars""], ""9"": [""star""]}"
2	2	1	14	4	1	Agent	11, 14	"{""11"": [""area""], ""14"": [""area""]}"
2	2	1	16	10	1	Agent	7, 16	"{""7"": [""day""], ""16"": [""day""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""rating""], ""10"": [""rating""]}"
