Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	1	2	1	Human	0, 1	"{""0"": [""concert hall in the east""], ""1"": [""concert halls in the east""]}"
3	1	1	2	3	1	Human	0, 1, 2	"{""0"": [""east""], ""1"": [""east""], ""2"": [""east""]}"
2	2	2	19	16	1	Human	4, 19	"{""4"": [""phone number""], ""19"": [""phone number""]}"
2	2	2	18	16	1	Agent	3, 18	"{""3"": [""cambridge artworks""], ""18"": [""cambridge artworks""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""indian food""], ""7"": [""indian food""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""preference""], ""8"": [""preference""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""price range""], ""8"": [""price range""]}"
2	2	2	18	10	1	Agent	9, 18	"{""9"": [""saffron brasserie""], ""18"": [""saffron brasserie""]}"
4	3	1	18	21	2	Agent	3, 5, 18, 23	"{""3"": [""cambridge"", ""cambridge""], ""5"": [""cambridge""], ""18"": [""cambridge""], ""23"": [""cambridge""]}"
4	4	1	3	4	1	Human	2, 3, 4, 5	"{""2"": [""museum""], ""3"": [""museum""], ""4"": [""museums""], ""5"": [""museum""]}"
4	2	1	5	16	1	Human	4, 5, 13, 19	"{""4"": [""number""], ""5"": [""number""], ""13"": [""number""], ""19"": [""number""]}"
2	2	1	6	6	1	Agent	1, 6	"{""1"": [""information""], ""6"": [""information""]}"
