Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""train ride""], ""5"": [""train ride""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""avalon""], ""9"": [""avalon""]}"
3	3	1	7	7	1	Human	6, 7, 12	"{""6"": [""hotel""], ""7"": [""hotel""], ""12"": [""hotel""]}"
3	3	1	10	4	1	Agent	9, 10, 12	"{""9"": [""reservation""], ""10"": [""reservation""], ""12"": [""reservation""]}"
3	3	1	6	10	1	Agent	3, 6, 12	"{""3"": [""time""], ""6"": [""time""], ""12"": [""time""]}"
3	1	1	5	6	2	Human	0, 4, 5	"{""0"": [""train""], ""4"": [""train""], ""5"": [""train""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""days""], ""12"": [""day""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""information""], ""1"": [""information""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""stars""], ""9"": [""star""]}"
