Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	1	1	10	1	Human	0, 1, 3, 7, 9	"{""0"": [""centre""], ""1"": [""centre""], ""3"": [""centre""], ""7"": [""centre""], ""9"": [""center""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""phone number""], ""7"": [""phone number""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""moderate restaurant""], ""1"": [""moderate restaurants""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""museum""], ""9"": [""museum""]}"
4	4	1	7	8	1	Human	6, 7, 12, 13	"{""6"": [""address""], ""7"": [""address""], ""12"": [""address""], ""13"": [""address""]}"
3	3	1	4	4	2	Agent	1, 3, 4	"{""1"": [""food""], ""3"": [""food""], ""4"": [""food""]}"
3	1	1	3	4	1	Human	0, 1, 3	"{""0"": [""restaurant""], ""1"": [""restaurants""], ""3"": [""restaurants""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""cuisine""], ""3"": [""cuisine""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""fee""], ""13"": [""fee""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""postcode""], ""13"": [""postcode""]}"
