Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""reference number""], ""9"": [""reference number""]}"
4	4	1	11	12	2	Human	0, 10, 11	"{""0"": [""attractions""], ""10"": [""attractions""], ""11"": [""attraction"", ""attractions""]}"
2	2	1	7	4	1	Human	4, 7	"{""4"": [""monday""], ""7"": [""monday""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""phone number""], ""15"": [""phone number""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""address""], ""15"": [""address""]}"
2	2	1	10	10	1	Agent	1, 10	"{""1"": [""city""], ""10"": [""city""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""restaurants""], ""1"": [""restaurants""], ""3"": [""restaurant""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""food""], ""2"": [""food""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""museum""], ""13"": [""museum""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""places""], ""9"": [""place""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""shiraz""], ""4"": [""shiraz""]}"
