Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	3	2	1	Human	2, 3	"{""2"": [""centre""], ""3"": [""centre""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""travel time""], ""11"": [""travel time""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""museum""], ""3"": [""museum""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""wednesday""], ""7"": [""wednesday""]}"
4	4	1	7	6	1	Human	6, 7, 10, 11	"{""6"": [""trains""], ""7"": [""trains""], ""10"": [""train""], ""11"": [""train""]}"
3	1	1	10	5	1	Agent	7, 10, 11	"{""7"": [""time""], ""10"": [""time""], ""11"": [""time""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""area""], ""2"": [""area""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""cambridge""], ""8"": [""cambridge""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""stevenage""], ""7"": [""stevenage""]}"
