Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	4	14	5	1	Agent	11, 14, 15	"{""11"": [""cambridge contemporary art museum""], ""14"": [""cambridge contemporary art museum""], ""15"": [""cambridge contemporary art museum""]}"
3	3	3	10	11	1	Agent	1, 10, 11	"{""1"": [""center of town""], ""10"": [""centre of town""], ""11"": [""center of town""]}"
3	3	2	14	9	1	Agent	7, 14, 15	"{""7"": [""gonville hotel""], ""14"": [""gonville hotel""], ""15"": [""gonville hotel""]}"
4	1	1	10	11	2	Agent	1, 7, 10, 11	"{""1"": [""center""], ""7"": [""centre""], ""10"": [""centre""], ""11"": [""center""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""preference""], ""2"": [""preference""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""contact number""], ""17"": [""contact number""]}"
5	3	1	12	9	1	Agent	9, 12, 13, 16, 17	"{""9"": [""number""], ""12"": [""number""], ""13"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
4	1	1	14	15	2	Agent	1, 7, 14, 15	"{""1"": [""hotels""], ""7"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotel""]}"
4	1	1	11	6	1	Human	10, 11, 14, 15	"{""10"": [""museum""], ""11"": [""museum""], ""14"": [""museum""], ""15"": [""museum""]}"
4	4	1	7	4	1	Human	6, 7, 8, 9	"{""6"": [""reservations""], ""7"": [""reservation""], ""8"": [""reservation""], ""9"": [""reservation""]}"
3	3	1	2	11	1	Agent	1, 2	"{""1"": [""location""], ""2"": [""location""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""place""], ""3"": [""places""]}"
