Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	10	4	1	Agent	9, 10, 12	"{""9"": [""gonville hotel""], ""10"": [""gonville hotel""], ""12"": [""gonville hotel""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""hotel""], ""9"": [""hotels"", ""hotel""]}"
4	4	2	7	8	1	Human	6, 7, 12, 13	"{""6"": [""reference number""], ""7"": [""reference number""], ""12"": [""reference number""], ""13"": [""reference number""]}"
4	1	1	13	5	1	Agent	9, 10, 12, 13	"{""9"": [""gonville""], ""10"": [""gonville""], ""12"": [""gonville""], ""13"": [""gonville""]}"
3	3	1	5	4	1	Human	4, 5	"{""4"": [""reservations""], ""5"": [""reservation""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""upscale""], ""3"": [""upscale""]}"
3	3	1	7	7	1	Human	6, 7, 12	"{""6"": [""tuesday""], ""7"": [""tuesday""], ""12"": [""tuesday""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""table""], ""7"": [""table""]}"
4	4	1	3	9	2	Human	0, 2, 3, 8	"{""0"": [""restaurant""], ""2"": [""restaurants""], ""3"": [""restaurant""], ""8"": [""restaurant""]}"
2	2	1	8	8	1	Agent	1, 8	"{""1"": [""area""], ""8"": [""area""]}"
2	2	1	14	10	1	Agent	5, 14	"{""5"": [""day""], ""14"": [""day""]}"
