Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	7	2	1	Human	6, 7	"{""6"": [""expensive hotel in the north""], ""7"": [""expensive hotels in the north""]}"
3	1	2	19	14	1	Human	6, 7, 19	"{""6"": [""expensive hotel""], ""7"": [""expensive hotels""], ""19"": [""expensive hotel""]}"
3	3	1	19	10	2	Human	10, 18, 19	"{""10"": [""east""], ""18"": [""east""], ""19"": [""east""]}"
3	1	1	8	3	1	Human	6, 7, 8	"{""6"": [""north""], ""7"": [""north""], ""8"": [""north""]}"
2	2	2	23	2	1	Human	22, 23	"{""22"": [""post code""], ""23"": [""post code""]}"
3	3	2	20	12	2	Agent	9, 19, 20	"{""9"": [""price range""], ""19"": [""price range""], ""20"": [""price range""]}"
2	2	2	21	2	1	Human	20, 21	"{""20"": [""moderate price""], ""21"": [""moderately price""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
7	4	1	8	16	1	Human	6, 7, 8, 9, 12, 19, 21	"{""6"": [""hotel""], ""7"": [""hotels""], ""8"": [""hotel""], ""9"": [""hotels""], ""12"": [""hotel""], ""19"": [""hotel""], ""21"": [""hotels""]}"
5	5	1	3	26	1	Human	0, 3, 11, 19, 25	"{""0"": [""cambridge""], ""3"": [""cambridge""], ""11"": [""cambridge""], ""19"": [""cambridge""], ""25"": [""cambridge""]}"
3	3	1	15	3	1	Human	14, 15, 16	"{""14"": [""night""], ""15"": [""nights""], ""16"": [""night""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""trains""], ""1"": [""trains""], ""3"": [""train""]}"
2	2	1	13	6	1	Human	8, 13	"{""8"": [""parking""], ""13"": [""park""]}"
