Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	4	1	Human	6, 9	"{""6"": [""free wifi""], ""9"": [""free wifi""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""travel time""], ""5"": [""travel time""]}"
3	3	2	8	5	1	Agent	7, 8, 11	"{""7"": [""price range""], ""8"": [""price range""], ""11"": [""price range""]}"
3	3	2	9	6	1	Human	6, 9, 11	"{""6"": [""3 star""], ""9"": [""3 stars""], ""11"": [""3 star""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""cambridge""], ""1"": [""cambridge""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""thursday""], ""3"": [""thursday""]}"
5	2	1	7	8	1	Human	4, 7, 8, 11	"{""4"": [""price""], ""7"": [""price""], ""8"": [""price""], ""11"": [""price""]}"
4	4	1	10	5	2	Agent	7, 9, 10, 11	"{""7"": [""hotels""], ""9"": [""hotels""], ""10"": [""hotels""], ""11"": [""hotels""]}"
4	4	1	1	5	1	Human	0, 1, 3, 4	"{""0"": [""train""], ""1"": [""trains""], ""3"": [""trains""], ""4"": [""train""]}"
3	1	1	4	3	1	Agent	3, 4, 5	"{""3"": [""time""], ""4"": [""time""], ""5"": [""time""]}"
