Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	1	2	1	Human	0, 1	"{""0"": [""center of town""], ""1"": [""centre of town""]}"
2	2	1	3	8	1	Human	0, 1, 3, 7	"{""0"": [""center""], ""1"": [""centre""], ""3"": [""centre""], ""7"": [""centre""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free parking""], ""9"": [""free parking""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""gonville hotel""], ""10"": [""gonville hotel""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""reference number""], ""11"": [""reference number""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""sports attractions""], ""1"": [""sports attractions""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""phone""], ""5"": [""phone""]}"
5	4	1	7	5	1	Human	6, 7, 8, 9, 10	"{""6"": [""hotel""], ""7"": [""hotels""], ""8"": [""hotels""], ""9"": [""hotel""], ""10"": [""hotel""]}"
4	2	1	10	9	2	Agent	3, 5, 10, 11	"{""3"": [""number""], ""5"": [""number""], ""10"": [""number""], ""11"": [""number""]}"
3	1	1	10	4	2	Agent	7, 9, 10	"{""7"": [""gonville""], ""9"": [""gonville""], ""10"": [""gonville""]}"
3	1	1	3	4	1	Human	0, 1, 3	"{""0"": [""town""], ""1"": [""town""], ""3"": [""town""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""address""], ""5"": [""address""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""college""], ""3"": [""college""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""entrance""], ""4"": [""entrance""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""wifi""], ""7"": [""wifi""]}"
