Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	17	2	1	Human	16, 17	"{""16"": [""time""], ""17"": [""time""]}"
5	5	1	3	22	1	Human	0, 3, 7, 9, 21	"{""0"": [""centre""], ""3"": [""centre""], ""7"": [""centre""], ""9"": [""centre""], ""21"": [""centre""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
6	6	1	5	14	1	Human	12, 13	"{""12"": [""booking""], ""13"": [""booking""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""price range""], ""8"": [""price range""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""star rating""], ""11"": [""star rating""]}"
4	4	1	5	13	1	Human	0, 5, 6, 12	"{""0"": [""restaurant""], ""5"": [""restaurant""], ""6"": [""restaurant""], ""12"": [""restaurant""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""wifi""], ""9"": [""wifi""]}"
5	3	1	13	16	1	Human	4, 5, 13, 18, 19	"{""4"": [""number""], ""5"": [""number""], ""13"": [""number""], ""18"": [""number""], ""19"": [""number""]}"
5	5	1	13	7	1	Human	12, 13, 16, 17, 18	"{""12"": [""taxi""], ""13"": [""taxi""], ""16"": [""taxi""], ""17"": [""taxi""], ""18"": [""taxi""]}"
4	4	1	11	7	2	Human	6, 8, 11, 12	"{""6"": [""hotel""], ""8"": [""hotel""], ""11"": [""hotel""], ""12"": [""hotel""]}"
3	3	1	2	3	1	Agent	1, 2, 3	"{""1"": [""food""], ""2"": [""food""], ""3"": [""food""]}"
3	1	1	11	4	2	Human	8, 10, 11	"{""8"": [""star""], ""10"": [""star""], ""11"": [""star""]}"
2	2	1	21	22	1	Human	0, 21	"{""0"": [""cambridge""], ""21"": [""cambridge""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""parking""], ""9"": [""parking""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""table""], ""5"": [""table""]}"
