Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	1	2	1	Human	0, 1	"{""0"": [""centre""], ""1"": [""centre""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""post code""], ""7"": [""post code""]}"
3	3	1	11	5	1	Human	10, 11, 14	"{""10"": [""friday""], ""11"": [""friday""], ""14"": [""friday""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""reference number""], ""15"": [""reference number""]}"
4	2	1	14	11	2	Agent	5, 7, 14, 15	"{""5"": [""number""], ""7"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
3	3	1	8	8	1	Agent	7, 8, 14	"{""7"": [""cambridge""], ""8"": [""cambridge""], ""14"": [""cambridge""]}"
3	3	1	7	10	1	Human	6, 7, 15	"{""6"": [""fee""], ""7"": [""fee""], ""15"": [""fee""]}"
3	3	1	7	6	2	Human	2, 6, 7	"{""2"": [""information""], ""6"": [""information""], ""7"": [""information""]}"
3	3	1	11	4	2	Human	8, 10, 11	"{""8"": [""train""], ""10"": [""train""], ""11"": [""trains""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""address""], ""7"": [""address""]}"
2	2	1	8	8	1	Agent	1, 8	"{""1"": [""though""], ""8"": [""though""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""tr7878""], ""14"": [""tr7878""]}"
